"id","created_at","updated_at","deleted_at","etternavn","fornavn","kjonn","fodt","dod","bibsys_id","wikidata_id"
4090,"2019-08-16 11:04:04","2019-08-16 11:04:04",,"Lundemo","Trygve","m",,,,
4240,"2019-08-16 11:04:08","2019-08-16 11:04:08",,"Lunden","Eldrid m. fl.",,,,,
4294,"2020-01-16 10:44:56","2020-01-16 10:44:56",,"Lunden","Mimi Sverdrup","f",,,,
3537,"2019-08-16 11:03:54","2019-08-16 11:03:54",,"Lundesgaard","Ragnhild",,,,,
481,"2019-08-16 10:59:29","2019-08-16 10:59:29",,"Lundh","Gregers Fougner","m",,,,
482,"2019-08-16 10:59:29","2019-08-16 10:59:29",,"Lundh","Otto K.K.G.G.","m",,,,
1615,"2019-08-16 11:01:06","2019-08-16 11:01:06",,"Lundh","Thora","f",,,,
2163,"2019-08-16 11:02:07","2019-08-16 11:02:07",,"Lundkvist","Artur","m",,,,
3451,"2019-08-16 11:03:52","2019-08-16 11:03:52",,"Lundsgaard","Erik","m",,,,
3978,"2019-08-16 11:04:02","2019-09-12 16:31:36",,"Lustig","Arnost",,,,,
1086,"2019-08-16 11:00:03","2019-08-16 11:00:03",,"Lyche","Hans","m",,,,
1087,"2019-08-16 11:00:03","2019-08-16 11:00:03",,"Lyche","Hans Tambs","m",,,,
1088,"2019-08-16 11:00:03","2019-08-16 11:00:03",,"Lykke-Seest","Peter","m",,,,
483,"2019-08-16 10:59:29","2019-08-16 10:59:29",,"Lyng","Georg Vilhelm","m",,,,
2367,"2019-08-16 11:02:16","2019-08-16 11:02:16",,"Lynner","Valborg Erichsen","f",,,,
3101,"2019-08-16 11:03:39","2019-08-16 11:03:39",,"Lynner","Ferd.G.","m",,,,
3215,"2019-08-16 11:03:49","2019-08-16 11:03:49",,"Lynner","Ferd G","m",,,,
2801,"2019-08-16 11:02:54","2019-08-16 11:02:54",,"Lyshoel","J.H.","m",,,,
1891,"2019-08-16 11:01:39","2019-08-16 11:01:39",,"Læssøe-Jerichou","Agnete","f",,,,
3703,"2019-08-16 11:03:57","2019-08-16 11:03:57",,"Lönnroth","Lars","m",,,,
974,"2019-08-16 10:59:51","2019-08-16 10:59:51",,"Løchen","Arne","m",,,,
2894,"2019-08-16 11:03:05","2019-08-16 11:03:05",,"Løchen","Rolf","m",,,,
3643,"2019-08-16 11:03:56","2019-08-16 11:03:56",,"Løchen","Edvard","m",,,,
2535,"2019-08-16 11:02:27","2019-08-16 11:02:27",,"Lødrup","Hans Peter","m",,,,
3129,"2019-08-16 11:03:44","2019-08-16 11:03:44",,"Lødrup","Hans P.","m",,,,
2013,"2019-08-16 11:01:51","2019-08-16 11:01:51",,"Løfseth","E.","m",,,,
484,"2019-08-16 10:59:29","2019-08-16 10:59:29",,"Løken","Håkon","m",,,,
1564,"2019-08-16 11:00:44","2019-08-16 11:00:44",,"Løken","Haakon","m",,,,
3013,"2019-08-16 11:03:23","2019-08-16 11:03:23",,"Løken","Signe","f",,,,
486,"2019-08-16 10:59:29","2019-08-16 10:59:29",,"Løkke","Jakob O.","m",,,,
765,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Løkke","Jakob","m",,,,
2086,"2019-08-16 11:01:59","2019-08-16 11:01:59",,"Løkke","Jacob","m",,,,
731,"2019-08-16 10:59:39","2019-08-16 10:59:39",,"Løland","Rasmus","m",,,,
1860,"2019-08-16 11:01:36","2019-08-16 11:01:36",,"Løndal","K.","m",,,,
4255,"2019-08-16 11:04:08","2019-08-16 11:04:08",,"Lønning Aarø","Selma","f",,,,
4316,"2020-01-16 13:53:24","2020-01-16 13:53:24",,"Lønnrot","Elias","m",,,,
3855,"2019-08-16 11:04:00","2019-08-16 11:04:00",,"Lørdal","Sigrun","f",,,,
1995,"2019-08-16 11:01:49","2019-08-16 11:01:49",,"Løseth","E.","m",,,,
4032,"2019-08-16 11:04:03","2019-08-16 11:04:03",,"Løveid",,,,,,
2933,"2019-08-16 11:03:11","2019-08-16 11:03:11",,"Løvfald","Rolf","m",,,,
1304,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Løvland","Helge","m",,,,
1817,"2019-08-16 11:01:31","2019-08-16 11:01:31",,"Løvland","J.","m",,,,
2249,"2019-08-16 11:02:09","2019-08-16 11:02:09",,"Løvland","Lalli","f",,,,
2628,"2019-08-16 11:02:36","2019-08-16 11:02:36",,"Løvland","Liv","f",,,,
2966,"2019-08-16 11:03:17","2019-08-16 11:03:17",,"Løvland","Jørgen","m",,,,
1434,"2019-08-16 11:00:24","2019-08-16 11:00:24",,"Løvseth","Martin","m",,,,
491,"2019-08-16 10:59:29","2019-08-16 10:59:29",,"Løvstad","Theodor J.","m",,,,
492,"2019-08-16 10:59:29","2019-08-16 10:59:29",,"Løwold","Oluf A.","m",,,,
828,"2019-08-16 10:59:43","2019-08-16 10:59:43",,"Maakestad","J.E.","m",,,,
1725,"2019-08-16 11:01:22","2019-08-16 11:01:22",,"Maakestad","Jan","m",,,,
2949,"2019-08-16 11:03:13","2019-08-16 11:03:13",,"Maakestad","J.","m",,,,
3484,"2019-08-16 11:03:53","2019-08-16 11:03:53",,"Maaland","Sverre","m",,,,
4092,"2019-08-16 11:04:04","2019-08-16 11:04:04",,"Maaland","Harald","m",,,,
4317,"2020-01-24 10:40:18","2020-01-24 10:40:18",,"MacDiarmid","Hugh","m",,,,
3649,"2019-08-16 11:03:56","2019-08-16 11:03:56",,"Mace","Nicole","f",,,,
493,"2019-08-16 10:59:29","2019-08-16 10:59:29",,"Mack","Heinrich M.Fr.","m",,,,
592,"2019-08-16 10:59:33","2019-08-16 10:59:33",,"Macpherson","James","m",,,,
1090,"2019-08-16 11:00:03","2019-08-16 11:00:03",,"Madsen","Theodor","m",,,,
1896,"2019-08-16 11:01:40","2019-08-16 11:01:40",,"Madsen","Oscar","m",,,,
2021,"2019-08-16 11:01:52","2019-08-16 11:01:52",,"Madsen","Johanne","f",,,,
2118,"2019-08-16 11:02:05","2019-08-16 11:02:05",,"Madsen","Wilhelm","m",,,,
2634,"2019-08-16 11:02:37","2019-08-16 11:02:37",,"Madsen","Georg","m",,,,
2926,"2019-08-16 11:03:10","2019-08-16 11:03:10",,"Madsen","Vilhelm","m",,,,
2992,"2019-08-16 11:03:20","2019-08-16 11:03:20",,"Madshus","Olav","m",,,,
1546,"2019-08-16 11:00:41","2019-08-16 11:00:41",,"Maeterlinck",,"m",,,,
2058,"2019-08-16 11:01:55","2019-08-16 11:01:55",,"Maeterlinck","Maurice","m",,,,
60,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Magelssen","Christen Daae","m",,,,
1814,"2019-08-16 11:01:31","2019-08-16 11:01:31",,"Magerøy","Nils","m",,,,
3665,"2019-08-16 11:03:56","2019-09-10 18:40:28",,"Magerøy","Ragnhild",,,,,
1958,"2019-08-16 11:01:45","2019-08-16 11:01:45",,"Magnussen","Julius","m",,,,
2312,"2019-08-16 11:02:13","2019-08-16 11:02:13",,"Magnussen","Per","m",,,,
1319,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Magnusson","Sigurd","m",,,,
1964,"2019-08-16 11:01:46","2019-08-16 11:01:46",,"Magnusson","Julius","m",,,,
3558,"2019-08-16 11:03:54","2019-08-16 11:03:54",,"Mahalanobish","Ajoy","m",,,,
2232,"2019-08-16 11:02:09","2019-08-16 11:02:09",,"Mahrt","Haakon Bugge","m",,,,
3851,"2019-08-16 11:04:00","2019-09-11 15:13:17",,"Mailer","Norman","m",,,,
3381,"2019-08-16 11:03:52","2019-08-16 11:03:52",,"Majakovskij","Vladimir Vladimirovitsj","m",,,,
3840,"2019-08-16 11:04:00","2019-08-16 11:04:00",,"Malamud","Bernard","m",,,,
3674,"2019-08-16 11:03:56","2019-08-16 11:03:56",,"Malantschuk","G.","m",,,,
1907,"2019-08-16 11:01:41","2019-08-16 11:01:41",,"Mallet","Robert","m",,,,
1990,"2019-08-16 11:01:48","2019-08-16 11:01:48",,"Malling","Mathilde","f",,,,
2790,"2019-08-16 11:02:54","2019-08-16 11:02:54",,"Malm","Jacob-Hilmar","m",,,,
3349,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Malmberg","Bertil","m",,,,
3736,"2019-08-16 11:03:58","2019-08-16 11:03:58",,"Malraux","Andre","m",,,,
899,"2019-08-16 10:59:46","2019-08-16 10:59:46",,"Mandt","Olav","m",,,,
905,"2019-08-16 10:59:47","2019-08-16 10:59:47",,"Mandt","Gunnar","m",,,,
1728,"2019-08-16 11:01:23","2019-08-16 11:01:23",,"Mann","Heinrich","m",,,,
1729,"2019-08-16 11:01:23","2019-08-16 11:01:23",,"Mann","Thomas","m",,,,
2597,"2019-08-16 11:02:31","2019-08-16 11:02:31",,"Mannsåker","Jon","m",,,,
2117,"2019-08-16 11:02:05","2019-08-16 11:02:05",,"Margueritte","Victor","m",,,,
818,"2019-08-16 10:59:42","2019-08-16 10:59:42",,"Marholm","Laura","f",,,,
868,"2019-08-16 10:59:45","2019-08-16 10:59:45",,"Marholm Hansson","Laura","f",,,,
1734,"2019-08-16 11:01:23","2019-08-16 11:01:23",,"Marinetti","Filippo Tommaso","m",,,,
311,"2019-08-16 10:59:22","2019-08-16 10:59:22",,"Marius","Halfdan","m",,,,
2522,"2019-08-16 11:02:26","2019-08-16 11:02:26",,"Markussen","Jakob","m",,,,
1204,"2019-08-16 11:00:09","2019-08-16 11:00:09",,"Markusson","Andreas","m",,,,
1830,"2019-08-16 11:01:32","2019-08-16 11:01:32",,"Marstein","Helge","m",,,,
3895,"2019-08-16 11:04:01","2019-08-16 11:04:07",,"Marstein","Trude",,,,,
1355,"2019-08-16 11:00:17","2019-08-16 11:00:17",,"Marstrander","Carl","m",,,,
2295,"2019-08-16 11:02:12","2019-08-16 11:02:12",,"Martens","Johannes","m",,,,
1091,"2019-08-16 11:00:03","2019-08-16 11:00:03",,"Marthinsen","Øistein","m",,,,
2305,"2019-08-16 11:02:13","2019-08-16 11:02:13",,"Marthinussen","Karl","m",,,,
2791,"2019-08-16 11:02:54","2019-08-16 11:02:54",,"Marthinussen","Knut","m",,,,
909,"2019-08-16 10:59:47","2019-08-16 10:59:47",,"Martinsen","C.","m",,,,
2207,"2019-08-16 11:02:08","2019-08-16 11:02:08",,"Martinson","Harry","m",,,,
4305,"2020-01-16 11:31:14","2020-01-16 11:31:14",,"Martinson","Moa","f",,,,
2955,"2019-08-16 11:03:15","2019-08-16 11:03:15",,"Masaryk","Thomas","m",,,,
3326,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Masefield","John","m",,,,
4054,"2019-08-16 11:04:04","2019-08-16 11:04:04",,"Masterson","Louis",,,,,
499,"2019-08-16 10:59:30","2019-08-16 10:59:30",,"Mathiesen","Henrik","m",,,,
1093,"2019-08-16 11:00:04","2019-08-16 11:00:04",,"Mathiesen","Sigurd","m",,,,
2598,"2019-08-16 11:02:31","2019-08-16 11:02:31",,"Mathiesen","K.O.","m",,,,
3799,"2019-08-16 11:03:59","2019-08-16 11:03:59",,"Mathisen","Stein","m",,,,
1709,"2019-08-16 11:01:21","2019-08-16 11:01:21",,"Matre","Kristoffer","m",,,,
3234,"2019-08-16 11:03:49","2019-08-16 11:03:49",,"Matschtet","Grigorīĭ Aleksandrovich","m",,,,
3503,"2019-08-16 11:03:53","2019-08-16 11:03:53",,"Matter","Karl","m",,,,
3545,"2019-08-16 11:03:54","2019-08-16 11:03:54",,"Mattson","Ollw m. fl.",,,,,
3726,"2019-08-16 11:03:57","2019-08-16 11:03:57",,"Matute","Ana Maria m. fl.",,,,,
284,"2019-08-16 10:59:22","2019-08-16 10:59:22",,"Mau","E.","m",,,,
1019,"2019-08-16 10:59:56","2019-08-16 10:59:56",,"Mau","Edvard","m",,,,
827,"2019-08-16 10:59:42","2019-08-16 10:59:42",,"Mauland","Torkell","m",,,,
1096,"2019-08-16 11:00:04","2019-08-16 11:00:04",,"Maurer","Axel","m",,,,
3670,"2019-08-16 11:03:56","2019-08-16 11:03:56",,"Mauriac","Francois","m",,,,
2289,"2019-08-16 11:02:12","2019-08-16 11:02:12",,"Maurois","Andre","m",,,,
4301,"2020-01-16 10:51:31","2020-01-16 10:51:31",,"Maxwell","William","m",,,,
1216,"2019-08-16 11:00:10","2019-08-16 11:00:10",,"May","Karl","m",,,,
565,"2019-08-16 10:59:33","2019-08-16 10:59:33",,"Mehlum","Anders","m",,,,
3775,"2019-08-16 11:03:58","2019-08-16 11:03:59",,"Mehren","Stein","m",,,,
353,"2019-08-16 10:59:24","2019-08-16 10:59:24",,"Meidell","Ditmar","m",,,,
1867,"2019-08-16 11:01:38","2019-08-16 11:01:38",,"Meidell","Thora","f",,,,
1941,"2019-08-16 11:01:44","2019-08-16 11:01:44",,"Meidell","Hjalmar","m",,,,
3067,"2019-08-16 11:03:35","2019-08-16 11:03:35",,"Meidell","Sigurd Segelcke","m",,,,
3130,"2019-08-16 11:03:44","2019-08-16 11:03:44",,"Meidell","Sigurd S.","m",,,,
3171,"2019-08-16 11:03:48","2019-08-16 11:03:48",,"Meidell","Sigurd","m",,,,
556,"2019-08-16 10:59:32","2019-08-16 10:59:32",,"Meier","F.","m",,,,
419,"2019-08-16 10:59:27","2019-08-16 10:59:27",,"Mejdell","N.","m",,,,
501,"2019-08-16 10:59:30","2019-08-16 10:59:30",,"Mejdell","Chr.H.N.","m",,,,
997,"2019-08-16 10:59:53","2019-08-16 10:59:53",,"Mejdell","Nicolai","m",,,,
2049,"2019-08-16 11:01:54","2019-08-16 11:01:54",,"Mejdell","Ditmar","m",,,,
2077,"2019-08-16 11:01:58","2019-08-16 11:01:58",,"Mejdell","Christian Henrik Nicolai","m",,,,
4049,"2019-08-16 11:04:04","2019-08-16 11:04:04",,"Meldahl","Per","m",,,,
1901,"2019-08-16 11:01:40","2019-08-16 11:01:40",,"Melkild","Olav","m",,,,
2823,"2019-08-16 11:02:57","2019-08-16 11:02:57",,"Mellbye","Johan E.","m",,,,
3102,"2019-08-16 11:03:39","2019-08-16 11:03:39",,"Melluld","Olav","m",,,,
502,"2019-08-16 10:59:30","2019-08-16 10:59:30",,"Meltzer","Harald","m",,,,
1949,"2019-08-16 11:01:44","2019-08-16 11:01:44",,"Melvær","Elias","m",,,,
1954,"2019-08-16 11:01:45","2019-08-16 11:01:45",,"Melvær","Kolbein","m",,,,
3572,"2019-08-16 11:03:54","2019-08-16 11:03:54",,"Menander",,"m",,,,
4286,"2019-11-22 11:10:38","2019-11-22 11:10:38",,"Mendelsohn","Oskar","m",,,,
2631,"2019-08-16 11:02:36","2019-08-16 11:02:36",,"Messel","S.","m",,,,
579,"2019-08-16 10:59:33","2019-08-16 10:59:33",,"Mevik","Peter","m",,,,
301,"2019-08-16 10:59:22","2019-08-16 10:59:22",,"Meyer","Andvig","m",,,,
348,"2019-08-16 10:59:24","2019-08-16 10:59:24",,"Meyer","Johanne","f",,,,
1095,"2019-08-16 11:00:04","2019-08-16 11:01:23",,"Meyer","Håkon","m",,,,
1419,"2019-08-16 11:00:23","2019-08-16 11:00:23",,"Meyer","Haakon","m",,,,
1468,"2019-08-16 11:00:29","2019-08-16 11:00:29",,"Meyer","Ludvig","m",,,,
3918,"2019-08-16 11:04:01","2019-08-16 11:04:01",,"Meyer","Gunnar","m",,,,
4009,"2019-08-16 11:04:03","2019-08-16 11:04:03",,"Meyer","Niels","m",,,,
3193,"2019-08-16 11:03:48","2019-08-16 11:03:48",,"Meyer-Thrap","Johannes","m",,,,
494,"2019-08-16 10:59:29","2019-08-16 10:59:29",,"Meyn","Antoinette","f",,,,
2719,"2019-08-16 11:02:48","2019-08-16 11:02:48",,"Michaelis","Sophus","m",,,,
2866,"2019-08-16 11:03:01","2019-08-16 11:03:01",,"Michaelson","Knut","m",,,,
1399,"2019-08-16 11:00:21","2019-09-17 11:14:12",,"Michaëlis","Karin","f",,,,
2110,"2019-08-16 11:02:04","2019-08-16 11:02:04",,"Michelet","Marie","f",,,,
4091,"2019-08-16 11:04:04","2019-08-16 11:04:04",,"Michelet","Jon","m",,,,
504,"2019-08-16 10:59:30","2019-08-16 10:59:30",,"Michelsen","Jakob A.","m",,,,
682,"2019-08-16 10:59:37","2019-08-16 10:59:37",,"Michelsen","J.A.","m",,,,
1392,"2019-08-16 11:00:20","2019-08-16 11:00:20",,"Michelsen","Christian","m",,,,
1645,"2019-08-16 11:01:14","2019-08-16 11:01:14",,"Middelthon","Marie Louise","f",,,,
2599,"2019-08-16 11:02:31","2019-08-16 11:02:31",,"Midlaug","Ivar","m",,,,
2997,"2019-08-16 11:03:20","2019-08-16 11:03:20",,"Midtgaard","B.","m",,,,
1507,"2019-08-16 11:00:34","2019-09-01 19:59:09",,"Midttun","Olav","m",1883,1972,"90150800",
3768,"2019-08-16 11:03:58","2019-08-16 11:03:58",,"Mihajlov","Mihajlo","m",,,,
3757,"2019-08-16 11:03:58","2019-08-16 11:03:58",,"Milarepa",,"m",,,,
3656,"2019-08-16 11:03:56","2019-08-16 11:03:56",,"Miller","Henry","m",,,,
3836,"2019-08-16 11:04:00","2019-08-16 11:04:00",,"Miller","Arthur","m",,,,
1835,"2019-08-16 11:01:33","2019-08-16 11:01:33",,"Minde","Otto","m",,,,
3519,"2019-08-16 11:03:54","2019-08-16 11:03:54",,"Mistral","Gabriela","f",,,,
2253,"2019-08-16 11:02:09","2019-08-16 11:02:09",,"Mitchell","Mary","f",,,,
1288,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Mjaaland","Elling","m",,,,
2571,"2019-08-16 11:02:29","2019-08-16 11:02:29",,"Mjanger","Ola","m",,,,
4238,"2019-08-16 11:04:08","2019-08-16 11:04:08",,"Mjelve","Sigmund",,,,,
3324,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Mjöberg","Jöran","m",,,,
1494,"2019-08-16 11:00:33","2019-08-16 11:00:33",,"Mjøen","Reidar","m",,,,
505,"2019-08-16 10:59:30","2019-08-16 10:59:30",,"Mo","Hans","m",,,,
2984,"2019-08-16 11:03:19","2019-08-16 11:03:19",,"Mo","Anders","m",,,,
2205,"2019-08-16 11:02:08","2019-08-16 11:02:08",,"Moberg","Vilhelm","m",,,,
3599,"2019-08-16 11:03:55","2019-08-16 11:03:55",,"Moberg","Ove","m",,,,
32,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Moe","Moltke","m",,,,
39,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Moe","Jørgen","m",,,,
374,"2019-08-16 10:59:25","2019-08-16 10:59:25",,"Moe","R.","m",,,,
507,"2019-08-16 10:59:30","2019-08-16 10:59:30",,"Moe","Bernt","m",,,,
531,"2019-08-16 10:59:31","2019-08-16 10:59:31",,"Moe","Oscar","m",,,,
2879,"2019-08-16 11:03:02","2019-08-16 11:03:02",,"Moe","O.T.","m",,,,
2883,"2019-08-16 11:03:03","2019-08-16 11:03:03",,"Moe","Louis","m",,,,
3358,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Moe","Per","m",,,,
3529,"2019-08-16 11:03:54","2019-08-16 11:03:54",,"Moe","Ragnvald","m",,,,
4170,"2019-08-16 11:04:06","2019-08-16 11:04:06",,"Moe","Karin","f",,,,
4100,"2019-08-16 11:04:04","2019-08-16 11:04:04",,"Moe Skarstein","Vigdis","f",,,,
2834,"2019-08-16 11:02:58","2019-08-16 11:02:58",,"Moe-Johansen","P.","m",,,,
4228,"2019-08-16 11:04:07","2019-08-16 11:04:07",,"Moe-Repstad","Nils Chr.","m",,,,
1098,"2019-08-16 11:00:04","2019-08-16 11:00:04",,"Moen","Kristoffer","m",,,,
1834,"2019-08-16 11:01:33","2019-08-16 11:01:33",,"Moen","Erling","m",,,,
2469,"2019-08-16 11:02:22","2019-08-16 11:02:22",,"Moen","Olav","m",,,,
2792,"2019-08-16 11:02:54","2019-08-16 11:02:54",,"Moen","Arve","m",,,,
3745,"2019-08-16 11:03:58","2019-08-16 11:03:58",,"Moen","John","m",,,,
3837,"2019-08-16 11:04:00","2019-08-16 11:04:00",,"Moen","Einar Gabriel","m",,,,
4168,"2019-08-16 11:04:06","2019-08-16 11:04:06",,"Moestrup","Mette","f",,,,
3134,"2019-08-16 11:03:44","2019-08-16 11:03:44",,"Mogens","Victor","m",,,,
276,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Mohn","Emanuel Meyer","m",,,,
1189,"2019-08-16 11:00:09","2019-08-16 11:00:09",,"Mohr","Gustav Lous","m",,,,
2276,"2019-08-16 11:02:10","2019-08-16 11:02:10",,"Mohr","Tove","f",,,,
2405,"2019-08-16 11:02:18","2019-08-16 11:02:18",,"Mohr","Hans","m",,,,
3293,"2019-08-16 11:03:50","2019-08-16 11:03:50",,"Mohr","Otto Laus","m",,,,
3469,"2019-08-16 11:03:53","2019-08-16 11:03:53",,"Mohr","Otto Lous","m",,,,
3884,"2019-08-16 11:04:01","2019-08-16 11:04:01",,"Moi","Toril","f",,,,
2572,"2019-08-16 11:02:29","2019-08-16 11:02:29",,"Molaug","Peter","m",,,,
2773,"2019-08-16 11:02:53","2019-08-16 11:02:53",,"Molaug","Eldar","m",,,,
897,"2019-08-16 10:59:46","2019-08-16 10:59:46",,"Moliere","Jean Baptiste","m",,,,
3595,"2019-08-16 11:03:55","2019-09-10 13:24:17",,"Molland","Einar",,,,,
3678,"2019-08-16 11:03:56","2019-08-16 11:03:56",,"Molland","Einar","m",,,,
3939,"2019-08-16 11:04:02","2019-08-16 11:04:02",,"Monod","Jacques","m",,,,
50,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Monrad","Marcus Jacob","m",,,,
532,"2019-08-16 10:59:31","2019-08-16 10:59:31",,"Monrad","Johan Fredrik","m",,,,
560,"2019-08-16 10:59:32","2019-08-16 10:59:32",,"Monrad","Peder","m",,,,
636,"2019-08-16 10:59:35","2019-08-16 10:59:35",,"Monrad","O.P.","m",,,,
1369,"2019-08-16 11:00:18","2019-08-16 11:00:18",,"Monrad","Cally","f",,,,
76,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Monsen","Christian M.","m",,,,
537,"2019-08-16 10:59:31","2019-08-16 10:59:31",,"Monsen","Chr.M.","m",,,,
586,"2019-08-16 10:59:33","2019-08-16 10:59:33",,"Monsen","Chr.","m",,,,
3243,"2019-08-16 11:03:49","2019-08-16 11:03:49",,"Montfort","Eugène","m",,,,
2154,"2019-08-16 11:02:06","2019-08-16 11:02:06",,"Moore","Thomas","m",,,,
1318,"2019-08-16 11:00:15","2019-08-16 11:00:15",,"Morburger","Carl","m",,,,
3731,"2019-08-16 11:03:57","2019-08-16 11:03:57",,"More","Thomas m. fl.",,,,,
903,"2019-08-16 10:59:47","2019-08-16 10:59:47",,"Moren","Sven","m",,,,
1370,"2019-08-16 11:00:18","2019-08-16 11:00:18",,"Moren","Halldis","f",,,,
3259,"2019-08-16 11:03:50","2019-08-16 11:03:50",,"Morgan","Charles","m",,,,
3320,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Morgan","J. H.","m",,,,
344,"2019-08-16 10:59:24","2019-08-16 10:59:24",,"Morgenstierne","Bredo","m",,,,
1099,"2019-08-16 11:00:04","2019-08-16 11:00:04",,"Mork","Per","m",,,,
2023,"2019-08-16 11:01:52","2019-08-16 11:01:52",,"Mortensen","Andreas","m",,,,
503,"2019-08-16 10:59:30","2019-08-16 10:59:30",,"Mortensson-Egnund","Ivar","m",,,,
2793,"2019-08-16 11:02:54","2019-08-16 11:02:54",,"Morvig","Einar B.","m",,,,
2536,"2019-08-16 11:02:27","2019-08-16 11:02:27",,"Moseidjord","G.G.","m",,,,
571,"2019-08-16 10:59:33","2019-08-16 10:59:33",,"Mosenthal",,"m",,,,
538,"2019-08-16 10:59:31","2019-08-16 10:59:31",,"Mosling","Sven Thostrup Wessel","m",,,,
1918,"2019-08-16 11:01:42","2019-08-16 11:01:42",,"Motzfeldt","Ketil","m",,,,
1699,"2019-08-16 11:01:20","2019-08-16 11:01:20",,"Mowinckel","J. L.","m",,,,
928,"2019-08-16 10:59:48","2019-08-16 10:59:48",,"Moxar","Sven","m",,,,
144,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Mueller","S.","m",,,,
541,"2019-08-16 10:59:31","2019-08-16 10:59:31",,"Mueller","Carl A.","m",,,,
543,"2019-08-16 10:59:31","2019-08-16 10:59:31",,"Mueller","Erik Chr.","m",,,,
992,"2019-08-16 10:59:53","2019-08-16 10:59:53",,"Mueller","C.","m",,,,
1101,"2019-08-16 11:00:04","2019-08-16 11:00:04",,"Mueller","Ludvig","m",,,,
1569,"2019-08-16 11:00:44","2019-08-16 11:00:44",,"Mueller","Max","m",,,,
1756,"2019-08-16 11:01:25","2019-08-16 11:01:25",,"Mueller","Hans","m",,,,
2113,"2019-08-16 11:02:05","2019-08-16 11:02:05",,"Mueller","Erik Christian","m",,,,
2388,"2019-08-16 11:02:17","2019-08-16 11:02:17",,"Mueller","Oluf Rygh","m",,,,
452,"2019-08-16 10:59:28","2019-08-16 10:59:28",,"Muenchhausen",,"m",,,,
1350,"2019-08-16 11:00:17","2019-08-16 11:00:17",,"Muenster","Christian A.","m",,,,
2835,"2019-08-16 11:02:59","2019-08-16 11:02:59",,"Muenter","Johanne","f",,,,
927,"2019-08-16 10:59:48","2019-08-16 10:59:48",,"Muldal","Sylfest","m",,,,
3335,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Mumford","Lewis","m",,,,
88,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Munch","Peter Andreas","m",,,,
187,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Munch","Andreas","m",,,,
438,"2019-08-16 10:59:27","2019-08-16 10:59:27",,"Munch","E.","m",,,,
557,"2019-08-16 10:59:32","2019-08-16 10:59:32",,"Munch","Edvard","m",,,,
558,"2019-08-16 10:59:32","2019-08-16 10:59:32",,"Munch","Johan Storm","m",,,,
1371,"2019-08-16 11:00:18","2019-08-16 11:00:18",,"Munch","Anna","f",,,,
564,"2019-08-16 10:59:33","2019-08-16 10:59:33",,"Munk","Hans","m",,,,
1681,"2019-08-16 11:01:18","2019-08-16 11:01:18",,"Munthe","Arne","m",,,,
1994,"2019-08-16 11:01:49","2019-08-16 11:01:49",,"Munthe","Peter","m",,,,
3191,"2019-08-16 11:03:48","2019-08-16 11:03:48",,"Munthe","Gehard","m",,,,
3685,"2019-08-16 11:03:56","2019-08-16 11:03:56",,"Munthe","Gerhard","m",,,,
1731,"2019-08-16 11:01:23","2019-08-16 11:01:23",,"Munthe-Kaas","Gjørol","f",,,,
3961,"2019-08-16 11:04:02","2019-08-16 11:04:02",,"Murdoch","Iris","f",,,,
3672,"2019-08-16 11:03:56","2019-08-16 11:03:56",,"Musil","Robert","m",,,,
1010,"2019-08-16 10:59:55","2019-08-16 10:59:55",,"Muth-Rasmussen","Paul Diderik","m",,,,
1100,"2019-08-16 11:00:04","2019-08-16 11:00:04",,"Muus","Rudolf","m",,,,
2374,"2019-08-16 11:02:16","2019-08-16 11:02:16",,"Myhre","Sigurd","m",,,,
3154,"2019-08-16 11:03:47","2019-08-16 11:03:47",,"Myhre","Johannes","m",,,,
4048,"2019-08-16 11:04:04","2019-08-16 11:04:04",,"Mykland","Knut","m",,,,
3334,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Mykle","Angnar","m",,,,
3421,"2019-08-16 11:03:52","2019-08-16 11:03:53",,"Mykle","Agnar","m",,,,
1841,"2019-08-16 11:01:33","2019-08-16 11:01:33",,"Myklebust","Paal","m",,,,
3997,"2019-08-16 11:04:03","2019-08-16 11:04:03",,"Mykletun","Jostein","m",,,,
2720,"2019-08-16 11:02:48","2019-08-16 11:02:48",,"Mylius-Erichsen","Ludvig","m",,,,
