"id","created_at","updated_at","deleted_at","created_by","updated_by","inv_no","section_or_side","material","connections","negative","acquisition","title_or_type","size","provenance","language","lines","palaeographic_description","author","content","people","places","origin","state_of_preservation","items","publ_side","genre","fullsizefront_r1","fullsizeback_r1","translation","bibliography","negative_in_copenhagen","date_cataloged","extent_genre","language_code","date1","date2","date","title_statement","material_long","subjects","public","p_oslo_vol","p_oslo_nr","internal_comments","conservation_notes","acquisition_year","trismegistos_url","papyri_dclp_url"
132,,"2021-02-09 23:53:26",,,,"467","Recto","Pap",,"Yes","Purchased 1923 through British Museum, with M. Nahman as the dealer. Cf. the reports and the inventory list by H. I. Bell","Registration of property","8 x 9.5 cm.","Unknown place, province of Egypt","Greek","13",,"Sameros, son of Philakratos","Declaration of property from Sameros to the custodians of property records of the Memphites","[""Anoubion, bibliophylax enkteseon"", ""Chaeremon, bibliophylax enkteseon"", ""Sameros, son of Akratos, son of Akes"", ""Thamounis, mother of Sameros"", ""Thakoris, daughter of Akratos"", ""Flavius Titianus, prefect""]","[""Memphite nome"", ""Memphis""]","Memphis, Memphite nome, province of Egypt","Medium brown papyrus. Top margin 2 cm., otherwise torn on all sides",1,"Recto, the Verso is blank","Documentary","467r.jpg",,"To Anoubion and Chaeremon, custodians of property records of the Memphites, from Sameros, son of Philakratos son of Akes, his mother being Thamounis, both of the city of Memphis. In accordance with the commands of Flavius Titianus, the most noble prefect, I declare as my holdings at the present date, the inheritance from my paternal grandmother Thakoris, daugther of Akratos following the provision of the will, made ... (date and place)",,,"2007-06-21","1 papyrus ; 8 x 9.5 cm.","grc","131(?)",,"131 (?) A.D.","Registration of property","Papyrus","[""Registration"", ""Property"", ""Declaration""]",TRUE,"II","24",,,,,"https://papyri.info/ddbdp/p.oslo;2;24"
133,,"2021-02-09 23:53:26",,,,"777","Verso","Pap",,"Yes","Purchased by L. Amundsen from Ali Mahmud, Derballah (Behnasa) at Beni Masas, Jan. 27, 1929","Homeric papyrus (Iliad 2, 299-312)","3.1 x 10.7 cm.","Oxyrhynchos, Oxyrhynchite nome, province of Egypt","Greek","14","The handwriting closely resembles that of the Berlin Homer and may be referred to  the 1st century A.D. The hand of our papyrus is a little more angular, and suggests a less skilled writer. The piece may be derived from a privately written copy or perhaps a school exercise.","Homer","Homer, Iliad 2, 299-312","[]","[]","Unknown place, province of Egypt","The fragment comes from the top of a column and is written on the verso of a papyrus, the recto of which contains only small traces of writing, just enough to identify the text as part of a money account.",1,"Verso","Literary",,"777v.jpg",,"Nodar A, Papiri omerici senza segni di lettura, in: I papiri omerici. Firenze 2012, p.218",TRUE,"2007-04-18","1 papyrus ; 3.1 x 10.7 cm.","grc","00","99","Ist century A.D.","Homeric papyrus (Iliad 2, 299-312)","Papyrus","[""Literature"", ""Epic poetry"", ""Homer"", ""Iliad""]",TRUE,"III","66",,,,,
134,,"2021-02-09 23:53:26",,,,"781","Recto","Pap",,"Yes","Purchased by L. Amundsen from Ali Mahmud, Derballah (Behnasa) at Beni Masas, Jan. 27, 1929","Account of expenditure concerning a club of pastophoroi.","8.3 x 9.5 cm.","Oxyrhynchos, Oxyrhynchite nome, province of Egypt","Greek","11",,,"List of expenditure for a club of priests","[""Thonis, son of Teos"", ""Thompakhrates"", ""Ouerethonis"", ""Sentheus, son of Thoo-"", ""Thonis, god""]","[""Oxyrhynxchos""]","Oxyrhynchos, Oxyrhynchite nome, province of Egypt","Medium brown papyrus, Complete. Regularly cut off at the right, the top margin is missing, the left margin is  1 1/2 cm, as is the bottom one, which is a little torn.",1,"Recto, the Verso is blank","Documentary","781r.jpg",,"Account for the club of pastophoroi:Thonis son of Teos, 84 drachmai;To Thompakhrates, 66 drachmai;To the secretary, 5 drachmai;Common feast, 12 drachmai;Writing expenses, 4 drachmas;Small expenses, 24 1/2 obols;For the meeting in the temple of Thonis, 10 drachmai; To Sentheus, son of Thoo-, of the Damarion club, 8 drachmai;To Ouerethonis, 40 drachmai.In total 232 drachmai, 3 1/2 obols.","Bagnall R, 'Family and society in Roman Oxyrhynchus', in: Oxyrhynchus, a city and its texts, 2007, p. 183, n. 8",TRUE,"2007-04-19","1 papyrus ; 8.3 x 9.5 cm.","grc","00","99","Ist century A.D.","Account of expenditure concerning a club of pastophoroi.","Papyrus","[""Clubs"", ""Priests"", ""Account"", ""Expenditures"", ""Temple""]",TRUE,"III","143",,,,,"https://papyri.info/ddbdp/p.oslo;3;143"
135,,"2021-02-09 23:53:26",,,,"540","Recto","Pap",,"Yes","Purchased through British Museum 1928. (Inv. 540 bought from natives of Behnasa 2.3.1928.)","Proceedings before a strategus","20.4 x 16 cm.","Oxyrhynchos, Oxyrhynchite nome, province of Egypt","Greek","18","The papyrus is written in very careful and well-formed upright letters.",,"Naaros and Peebos appear before the strategos, accused of cutting down the vines of Imouthes","[""Theon, strategos of Prosopites"", ""Hadrianus, emperor"", ""Naaros, alias Konthauris"", ""Peebos"", ""Haronnesis, son of Pandbeus"", ""Imouthes, son of Horos""]","[""Prosopites""]","Unknown place, Prosopite nome, province of Egypt","Medium brown papyrus. Complete, torn and a bit damaged at the right and at the bottom. The top margin is 2 cm., the left 1/2. What remains of the bottom margin is 4.5 cm. at the widest.",1,"Recto, the Verso published as P.Oslo II 43","Documentary","540r.jpg",,"From the minutes of Theon, strategos of the Prosopite nome, in the 20. year of the deified Hadrian, Epeiph 24. Appearing before the court, Naaros, also called Konthauris, and Peebos, their mother beingTafesies, in the presence of Haronnesis, son of Pandbeus, and Imouthes, son of Horos. The strategos to Haronnesis: """"What did you say about these men?"""" He said: """"During a supper at my house they left the party at night, and when they returned, they said they had cut down the vines of Imouthes"""", Naaros and his accomplice claimed they were wrongly accused. The strategos: """"Did you not meet him?"""" They said: """"Yes, but Haronnesis did not hear anything like that from us."""" The strategos said: """"If you have a clear conscience, how can it be that you, after having been subpoenad, did not show up until your names were put on the board?"""" They said: """"We were away, working on an estate."""" The strategos: """"And the reason why you intruded on the estate, we have heard from Haronnesis."""" And requesting that they be punished, he said: """"Confess the truth!"""" They maintained that they had not cut down the vines. The strategos: """"Where is the chief of police?"""" It was pointed out that his brother Imouthes was present, he himself being ill. The strategos to Imouthes: """"Let these two give you security to appear before the most excellent epistrategos when he rules in the case.","Winter, J.G. Life and letters in the papyri. 1933, p.112-113.Hagedorn U, BASP 16 (1979) 64-64.Kelly B, Petitions, litigation, and social control in Roman Egypt, Oxford 2011. p. 100 n.106, 103, 107 n. 136, 117, 162 n. 190, 183, 291",TRUE,"2007-04-20","1 papyrus ; 20.4 x 16 cm.","grc","136",,"July 18, 136 A.D.","Proceedings before a strategus","Papyrus","[""Proceedings"", ""Minutes"", ""Report"", ""Vineyard""]",TRUE,"II","17",,,,,"https://papyri.info/ddbdp/p.oslo;2;17"
136,,"2021-02-09 23:53:26",,,,"834","Verso","Pap",,"Yes","Purchased by L. Amundsen from Ali Mahmud, Derballah (Behnasa) at Beni Masas, Jan. 27, 1929","Homeric papyrus (Iliad 3, 29-34)","2.3 x 4.2 cm.","Oxyrhynchos, Oxyrhynchite nome, province of Egypt","Greek","4","The text is written in large, upright, rather uneven letters. The style of the small fragment is not easy to date.","Homer","Homer, Iliad 3, 29-34","[]","[]","Unknown place, province of Egypt","The text is written on the verso of the fragment. The recto contains only small and unidentifiable traces of writing, dating probably from the 2nd century A.D.",1,"Verso","Literary",,"834v.jpg",,,TRUE,"2007-06-12","1 papyrus ; 2.3 x 4.2 cm.","grc","100","199","IInd century A.D.","Homeric papyrus (Iliad 3, 29-34)","Papyrus","[""Literature"", ""Epic poetry"", ""Homer"", ""Iliad""]",TRUE,"III","67",,,,,
137,,"2021-02-09 23:53:26",,,,"313","Verso","Pap",,"Yes","Purchased by Eitrem in Egypt 1920","Order for arrest","16.5 x 8.5 cm.","Probably Arsinoite nome, province of Egypt","Greek","4","The text is written on the verso of  the papyrus, along the fibres.",,"An official of Karanis orders the arrest of Atisis","[""Atisis, son of Akialis (for Akiaris)""]","[""Karanis"", ""Philopator (he kai Theogenous)""]","Philopator he kai Theogenous, Herakleidou meris, Arsinoite nome, province of Egypt","The medium brown papyrus is complete, regularly cut on all sides. The top margin is 1/2 cm., the left one is 1 cm., the bottom one is 5 cm. No margin left on the right side",1,"Verso, the Recto is published as P.Oslo II 42","Documentary",,"313v.jpg","The liturgist charged with the farming of taxes to the thiefcatcher of the village Karanis. Send up Atisis, son of Akialis (for Akiaris), accused by the tax collector of the village Philopator, either him or 160 drachmas (160dr.)","Battaglia E, Aeg. 62 (1982) 137Kelly B, Petitions, litigation, and social control in Roman Egypt, Oxford 2011. p. 98 n. 95",TRUE,"2007-06-12","1 papyrus ; 16.5 x 8.5 cm.","grc","250","299","2nd half of the IIIrd century A.D.","Order for arrest","Papyrus","[""Order"", ""Arrest""]",TRUE,"II","20",,,,,"https://papyri.info/ddbdp/p.oslo;2;20"
138,,"2021-02-09 23:53:26",,,,"421","Recto","Pap",,"Yes","Acquired by Eitrem in Egypt in 1910. The papyrus was formerly P.Eitrem 1 in his private collection.","Census return","11 x 28 cm.","Unknown place, Arsinoite nome, province of Egypt","Greek","14",,"Tatybynchis","Declaration of the family of Tatybynchis","[""Tatybynchis, daughter of Mareis"", ""Eirenaios, laographos"", ""Maron, laographos"", ""Herakleides, laographos"", ""Herakleides, komogrammateus"", ""Ammonios, laographos"", ""Petesouchos, laographos"", ""Panetbeveis, son of Tatybynchis and Kephalon"", ""Patouantis, son of Ptollis"", ""Tiberius Caesar Augustus, emperor""]","[""Philadelphia""]","Philadelphia, Herakleidou meris, Arsinoite nome, province of Egypt","The light brown papyrus is complete and regularly cut on all sides. There is no right margin, the top one is 2 cm., the left varies between 2 and 3 cm. The bottom margin is 6 cm.",1,"Recto, the Verso is blank","Documentary","421r.jpg",,"To Eirenaios and Maron and Herakleides and Ammonios and Petesouchos, laographoi, and to Herakleides, village clerk of Philadelphia, from Tatybynchis, daughter of Mareis, of the same village, with the guardian, my relative Patouamtis, son of Ptollis. In the present twentieth year of Tiberius Caesar Augustus I register my son Panetbeveis, son of Kephalon, who lives in my own house, my abovementioned son Panetbeveis, son of Kephalon, is 5 years old, and myself, Tatybynchis, daughter of Mareis, 35 years old, with a scar on my right thumb, together with the guardian, my relative Patouamtis, son of Ptollis, who is 36 years old and has a scar below his right brow. June 13 in the twentieth year of Tiberius Caesar Augustus.(Second hand) Registered in the twentieth year of Tiberius Caesar Augustus, June 13.(Third hand) I, Herakleides, village clerk, have noted it.","Bagnall R-Frier BW, The demography of Roman Egypt (1994) 182-183",TRUE,"2007-06-13","1 papyrus ; 11 x 28 cm.","grc","34",,"June 13, 34 A.D.","Census return","Papyrus","[""Census"", ""Declaration"", ""Taxation"", ""Demography""]",TRUE,,,,,,,"https://papyri.info/ddbdp/sb;1;5661"
139,,"2021-02-09 23:53:26",,,,"315","Recto","Pap",,"No","Purchased by Eitrem in Egypt 1920","Census return","9.1 x 22.5 cm.","Karanis, Herakleidou meris, Arsinoite nome, province of Egypt","Greek","28",,"Aurelius Achillas Ptolemaios","Declaration of the family and possessions of Aurelius","[""Aurelius Achillas Ptolemaios, son of Chairemon and Tauris"", ""Aurelia Tauris, mother of Aurelius Achillas Ptolemaios"", ""Aurelius Dionysios, strategos"", ""Aurelius Isidotos, laographos"", ""Origenes, basilikos grammateus kai laographos"", ""Aurelius Limnaios"", ""Aurelius Syrion"", ""Caesar Marcus Opellius Severus Macrinus Augustus, emperor""]","[""Karanis"", ""Herakleidou meris"", ""Arsinoite nome""]","Karanis, Herakleidou meris, Arsinoite nome, province of Egypt","The light brown papyrus is complete, regularly cut on all side. There is no margin on the right side, the left is 2-2 1/2 cm. for lines 1-24, for the rest, 1/2 cm. The top and bottom margins are 1 1/2 cm.",1,"Recto, the Verso is blank","Documentary","315r.jpg",,"To Aurelius Dionysios, strategos of the district of Herakleides in the Arsinoite nome, and to Aurelius Isidotos alias Origenes, the royal scribe of the same district, and to the laographoi of the village of Karanis. From Aurelius Achillas Ptolemaios, son of Chairemon, his mother being Tauris, from the village of Karanis. According to the instructions given I declare for the house-by-house census of the past year 24, myself and mine. And I am Achillas, 35 years old, and my mother, Aurelia Tauris, 60 years old. And I own: in the Eastern quarter one half of a house with courtyard, and from the father's side a fourth part of that same house, as well as a house with courtyard in the Northern quarter. Wherefore I submit a declaration.(Second hand) Aurelius Ptolemaios, I got a duplicate for examination.(Third hand) Aurelius Limnaios, I also received one.(Fourth hand) Aurelius Syrion, I also received one.(Fifth hand) In the first year of the Imperator Caesar Marcus Opellius Severus Macrinus Pius Felix Augustus.","Youtie HC, CPh 27 (1932) 93-94",TRUE,"2007-06-14","1 papyrus ; 9.1 x 22.5 cm.","grc","217",,"217 A.D.","Census return","Papyrus","[""Census"", ""Declaration"", ""Taxation"", ""Demography""]",TRUE,"II","25",,,,,"https://papyri.info/ddbdp/p.oslo;2;25"
140,,"2021-02-09 23:53:25",,,,"373","Recto","Pap",,"Yes","Purchased by Eitrem in Egypt 1920","Dyskolos 766-772","3 x 3 cm.","Unknown place, province of Egypt","Greek","7",,"Menander","Menander, Dyskolos 766-772","[]","[]","Unknown place, province of Egypt","Dark brown papyrus fragment .",,"Recto, the Verso is blank","Literary","373r.jpg",,,"Meillier C, REG 92 (1979) 248;Handley EW, BICS 26 (1979) 83f;Luppe W, APF 27 (1980) 236",TRUE,"2007-06-14","Pap ; 3 x 3 cm.","grc","-299","-200","III century B.C.","Dyskolos 766-772","Papyrus","[""Literature"", ""Drama"", ""Comedy"", ""Menander"", ""Dyskolos""]",TRUE,"III","168",,,,,
141,,"2021-02-09 23:53:26",,,,"629","Verso","Pap",,"Yes","Purchased  April 5 1928 by Leiv Amundsen from Ali Mahmud, Behnasa","Xenophon, Apologia Socratis 25","2.3 x 8.6 cm.","Oxyrhynchos, Oxyrhynchite nome, province of Egypt","Greek","12","Written in a large, rather clumsy hand, on the verso.","Xenophon","Xenophon, Apologia Socratis 25","[]","[]","Unknown place, province of Egypt","Medium brown papyrus fragment. The text is written on the verso. The recto is apparently mended by a strip of papyrus, the verso of which is turned outwards; traces of writing.",1,"Verso","Literary",,"629v.jpg",,"TrGF vol. 2 F674",TRUE,"2007-06-18","1 papyrus ; 2.3 x 8.6 cm.","grc","100","199","IInd century A.D.","Xenophon, Apologia Socratis 25","Papyrus","[""Literature"", ""Prose"", ""Xenophon"", ""Apologia Socratis""]",TRUE,"III","170",,,,,
